image,variant,scale_value,decoded_answer,p_like,model,condition,phrasing,decoded_like_binary
090_incorrect_10,incorrect,10,no,0.6224593312018546,qwen3-vl-8b,metrics,yesno,0
091_correct_10,correct,10,yes,0.9740426428022031,qwen3-vl-8b,metrics,yesno,1
091_incorrect_10,incorrect,10,yes,0.9399133498259924,qwen3-vl-8b,metrics,yesno,1
092_correct_10,correct,10,yes,0.9706877692486436,qwen3-vl-8b,metrics,yesno,1
092_incorrect_10,incorrect,10,no,0.679178699175393,qwen3-vl-8b,metrics,yesno,0
093_correct_10,correct,10,yes,0.9324533088603709,qwen3-vl-8b,metrics,yesno,1
093_incorrect_10,incorrect,10,no,0.4378234991142019,qwen3-vl-8b,metrics,yesno,0
094_correct_10,correct,10,yes,0.9465966702001757,qwen3-vl-8b,metrics,yesno,1
094_incorrect_10,incorrect,10,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
095_correct_10,correct,10,yes,0.9324533088603709,qwen3-vl-8b,metrics,yesno,1
095_incorrect_10,incorrect,10,yes,0.9324533088603709,qwen3-vl-8b,metrics,yesno,1
096_correct_10,correct,10,yes,0.7772998611746911,qwen3-vl-8b,metrics,yesno,1
096_incorrect_10,incorrect,10,yes,0.8519528019683106,qwen3-vl-8b,metrics,yesno,1
097_correct_10,correct,10,yes,0.9149009549929797,qwen3-vl-8b,metrics,yesno,1
097_incorrect_10,incorrect,10,no,0.679178699175393,qwen3-vl-8b,metrics,yesno,0
098_correct_10,correct,10,yes,0.8354835371034369,qwen3-vl-8b,metrics,yesno,1
098_incorrect_10,incorrect,10,yes,0.9149009549929797,qwen3-vl-8b,metrics,yesno,1
099_correct_10,correct,10,yes,0.9149009549929797,qwen3-vl-8b,metrics,yesno,1
099_incorrect_10,incorrect,10,yes,0.7549149868676283,qwen3-vl-8b,metrics,yesno,1
100_correct_10,correct,10,yes,0.9626731126558706,qwen3-vl-8b,metrics,yesno,1
100_incorrect_10,incorrect,10,yes,0.8354835371034369,qwen3-vl-8b,metrics,yesno,1
001_correct_100,correct,100,yes,0.8933094060543487,qwen3-vl-8b,metrics,yesno,1
001_incorrect_100,incorrect,100,yes,0.9149009549929797,qwen3-vl-8b,metrics,yesno,1
002_correct_100,correct,100,yes,0.9859363729567544,qwen3-vl-8b,metrics,yesno,1
002_incorrect_100,incorrect,100,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
003_correct_100,correct,100,yes,0.991422514586288,qwen3-vl-8b,metrics,yesno,1
003_incorrect_100,incorrect,100,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
004_correct_100,correct,100,yes,0.9706877692486436,qwen3-vl-8b,metrics,yesno,1
004_incorrect_100,incorrect,100,yes,0.8519528019683106,qwen3-vl-8b,metrics,yesno,1
005_correct_100,correct,100,yes,0.9046505351008906,qwen3-vl-8b,metrics,yesno,1
005_incorrect_100,incorrect,100,yes,0.8519528019683106,qwen3-vl-8b,metrics,yesno,1
006_correct_100,correct,100,yes,0.9840936082881853,qwen3-vl-8b,metrics,yesno,1
006_incorrect_100,incorrect,100,yes,0.8354835371034369,qwen3-vl-8b,metrics,yesno,1
007_correct_100,correct,100,yes,0.8807970779778823,qwen3-vl-8b,metrics,yesno,1
007_incorrect_100,incorrect,100,yes,0.9149009549929797,qwen3-vl-8b,metrics,yesno,1
008_correct_100,correct,100,yes,0.8933094060543487,qwen3-vl-8b,metrics,yesno,1
008_incorrect_100,incorrect,100,yes,0.9046505351008906,qwen3-vl-8b,metrics,yesno,1
009_correct_100,correct,100,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
009_incorrect_100,incorrect,100,no,0.7057850278370112,qwen3-vl-8b,metrics,yesno,0
010_correct_100,correct,100,yes,0.9579122720843811,qwen3-vl-8b,metrics,yesno,1
010_incorrect_100,incorrect,100,yes,0.7981867777396212,qwen3-vl-8b,metrics,yesno,1
011_correct_100,correct,100,yes,0.9902915235185259,qwen3-vl-8b,metrics,yesno,1
011_incorrect_100,incorrect,100,yes,0.8933094060543487,qwen3-vl-8b,metrics,yesno,1
012_correct_100,correct,100,yes,0.9579122720843811,qwen3-vl-8b,metrics,yesno,1
012_incorrect_100,incorrect,100,yes,0.7981867777396212,qwen3-vl-8b,metrics,yesno,1
013_correct_100,correct,100,yes,0.8807970779778823,qwen3-vl-8b,metrics,yesno,1
013_incorrect_100,incorrect,100,yes,0.8175744761936437,qwen3-vl-8b,metrics,yesno,1
014_correct_100,correct,100,yes,0.8354835371034369,qwen3-vl-8b,metrics,yesno,1
014_incorrect_100,incorrect,100,no,0.5926665999540697,qwen3-vl-8b,metrics,yesno,0
015_correct_100,correct,100,yes,0.8933094060543487,qwen3-vl-8b,metrics,yesno,1
015_incorrect_100,incorrect,100,yes,0.679178699175393,qwen3-vl-8b,metrics,yesno,1
016_correct_100,correct,100,yes,0.8175744761936437,qwen3-vl-8b,metrics,yesno,1
016_incorrect_100,incorrect,100,yes,0.8670357598021706,qwen3-vl-8b,metrics,yesno,1
017_correct_100,correct,100,yes,0.9626731126558706,qwen3-vl-8b,metrics,yesno,1
017_incorrect_100,incorrect,100,yes,0.7981867777396212,qwen3-vl-8b,metrics,yesno,1
018_correct_100,correct,100,yes,0.8670357598021706,qwen3-vl-8b,metrics,yesno,1
018_incorrect_100,incorrect,100,no,0.7057850278370112,qwen3-vl-8b,metrics,yesno,0
019_correct_100,correct,100,yes,0.9890130573694068,qwen3-vl-8b,metrics,yesno,1
019_incorrect_100,incorrect,100,yes,0.7057850278370112,qwen3-vl-8b,metrics,yesno,1
020_correct_100,correct,100,yes,0.9579122720843811,qwen3-vl-8b,metrics,yesno,1
020_incorrect_100,incorrect,100,yes,0.9046505351008906,qwen3-vl-8b,metrics,yesno,1
021_correct_100,correct,100,yes,0.9740426428022031,qwen3-vl-8b,metrics,yesno,1
021_incorrect_100,incorrect,100,yes,0.9626731126558706,qwen3-vl-8b,metrics,yesno,1
022_correct_100,correct,100,yes,0.9399133498259924,qwen3-vl-8b,metrics,yesno,1
022_incorrect_100,incorrect,100,yes,0.9241418199787566,qwen3-vl-8b,metrics,yesno,1
023_correct_100,correct,100,yes,0.9399133498259924,qwen3-vl-8b,metrics,yesno,1
023_incorrect_100,incorrect,100,yes,0.9840936082881853,qwen3-vl-8b,metrics,yesno,1
024_correct_100,correct,100,yes,0.8519528019683106,qwen3-vl-8b,metrics,yesno,1
024_incorrect_100,incorrect,100,yes,0.8807970779778823,qwen3-vl-8b,metrics,yesno,1
025_correct_100,correct,100,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
025_incorrect_100,incorrect,100,yes,0.9465966702001757,qwen3-vl-8b,metrics,yesno,1
026_correct_100,correct,100,yes,0.8670357598021706,qwen3-vl-8b,metrics,yesno,1
026_incorrect_100,incorrect,100,no,0.679178699175393,qwen3-vl-8b,metrics,yesno,0
027_correct_100,correct,100,yes,0.9770226300899744,qwen3-vl-8b,metrics,yesno,1
027_incorrect_100,incorrect,100,yes,0.9770226300899744,qwen3-vl-8b,metrics,yesno,1
028_correct_100,correct,100,yes,0.9046505351008906,qwen3-vl-8b,metrics,yesno,1
028_incorrect_100,incorrect,100,yes,0.9046505351008906,qwen3-vl-8b,metrics,yesno,1
029_correct_100,correct,100,yes,0.8519528019683106,qwen3-vl-8b,metrics,yesno,1
029_incorrect_100,incorrect,100,yes,0.7057850278370112,qwen3-vl-8b,metrics,yesno,1
030_correct_100,correct,100,yes,0.9626731126558706,qwen3-vl-8b,metrics,yesno,1
030_incorrect_100,incorrect,100,no,0.7057850278370112,qwen3-vl-8b,metrics,yesno,0
031_correct_100,correct,100,yes,0.9875683491468141,qwen3-vl-8b,metrics,yesno,1
031_incorrect_100,incorrect,100,yes,0.9626731126558706,qwen3-vl-8b,metrics,yesno,1
032_correct_100,correct,100,yes,0.9579122720843811,qwen3-vl-8b,metrics,yesno,1
032_incorrect_100,incorrect,100,yes,0.7310585786300049,qwen3-vl-8b,metrics,yesno,1
033_correct_100,correct,100,yes,0.9840936082881853,qwen3-vl-8b,metrics,yesno,1
033_incorrect_100,incorrect,100,yes,0.9820137900379085,qwen3-vl-8b,metrics,yesno,1
034_correct_100,correct,100,yes,0.9399133498259924,qwen3-vl-8b,metrics,yesno,1
034_incorrect_100,incorrect,100,yes,0.9525741268224334,qwen3-vl-8b,metrics,yesno,1
035_correct_100,correct,100,yes,0.8354835371034369,qwen3-vl-8b,metrics,yesno,1
035_incorrect_100,incorrect,100,yes,0.679178699175393,qwen3-vl-8b,metrics,yesno,1
036_correct_100,correct,100,yes,0.9399133498259924,qwen3-vl-8b,metrics,yesno,1
036_incorrect_100,incorrect,100,no,0.6224593312018546,qwen3-vl-8b,metrics,yesno,0
037_correct_100,correct,100,yes,0.9399133498259924,qwen3-vl-8b,metrics,yesno,1
037_incorrect_100,incorrect,100,yes,0.9465966702001757,qwen3-vl-8b,metrics,yesno,1
038_correct_100,correct,100,yes,0.9740426428022031,qwen3-vl-8b,metrics,yesno,1
038_incorrect_100,incorrect,100,yes,0.8933094060543487,qwen3-vl-8b,metrics,yesno,1
039_correct_100,correct,100,yes,0.8354835371034369,qwen3-vl-8b,metrics,yesno,1
039_incorrect_100,incorrect,100,yes,0.7772998611746911,qwen3-vl-8b,metrics,yesno,1
040_correct_100,correct,100,yes,0.9820137900379085,qwen3-vl-8b,metrics,yesno,1
040_incorrect_100,incorrect,100,yes,0.9579122720843811,qwen3-vl-8b,metrics,yesno,1
041_correct_100,correct,100,yes,0.8670357598021706,qwen3-vl-8b,metrics,yesno,1
041_incorrect_100,incorrect,100,yes,0.9046505351008906,qwen3-vl-8b,metrics,yesno,1
042_correct_100,correct,100,yes,0.8175744761936437,qwen3-vl-8b,metrics,yesno,1
042_incorrect_100,incorrect,100,no,0.679178699175393,qwen3-vl-8b,metrics,yesno,0
043_correct_100,correct,100,yes,0.9324533088603709,qwen3-vl-8b,metrics,yesno,1
043_incorrect_100,incorrect,100,no,0.6224593312018546,qwen3-vl-8b,metrics,yesno,0
044_correct_100,correct,100,yes,0.9399133498259924,qwen3-vl-8b,metrics,yesno,1
044_incorrect_100,incorrect,100,yes,0.8807970779778823,qwen3-vl-8b,metrics,yesno,1
045_correct_100,correct,100,yes,0.7549149868676283,qwen3-vl-8b,metrics,yesno,1
045_incorrect_100,incorrect,100,yes,0.679178699175393,qwen3-vl-8b,metrics,yesno,1
046_correct_100,correct,100,yes,0.8933094060543487,qwen3-vl-8b,metrics,yesno,1
046_incorrect_100,incorrect,100,no,0.679178699175393,qwen3-vl-8b,metrics,yesno,0
047_correct_100,correct,100,yes,0.9579122720843811,qwen3-vl-8b,metrics,yesno,1
047_incorrect_100,incorrect,100,yes,0.8670357598021706,qwen3-vl-8b,metrics,yesno,1
048_correct_100,correct,100,yes,0.9740426428022031,qwen3-vl-8b,metrics,yesno,1
048_incorrect_100,incorrect,100,yes,0.7057850278370112,qwen3-vl-8b,metrics,yesno,1
049_correct_100,correct,100,yes,0.9626731126558706,qwen3-vl-8b,metrics,yesno,1
049_incorrect_100,incorrect,100,yes,0.9740426428022031,qwen3-vl-8b,metrics,yesno,1
050_correct_100,correct,100,yes,0.9840936082881853,qwen3-vl-8b,metrics,yesno,1
050_incorrect_100,incorrect,100,yes,0.8807970779778823,qwen3-vl-8b,metrics,yesno,1
051_correct_100,correct,100,yes,0.7981867777396212,qwen3-vl-8b,metrics,yesno,1
051_incorrect_100,incorrect,100,yes,0.9149009549929797,qwen3-vl-8b,metrics,yesno,1
052_correct_100,correct,100,yes,0.9241418199787566,qwen3-vl-8b,metrics,yesno,1
052_incorrect_100,incorrect,100,yes,0.7549149868676283,qwen3-vl-8b,metrics,yesno,1
053_correct_100,correct,100,yes,0.9399133498259924,qwen3-vl-8b,metrics,yesno,1
053_incorrect_100,incorrect,100,yes,0.7981867777396212,qwen3-vl-8b,metrics,yesno,1
054_correct_100,correct,100,yes,0.9706877692486436,qwen3-vl-8b,metrics,yesno,1
054_incorrect_100,incorrect,100,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
055_correct_100,correct,100,yes,0.8933094060543487,qwen3-vl-8b,metrics,yesno,1
055_incorrect_100,incorrect,100,yes,0.679178699175393,qwen3-vl-8b,metrics,yesno,1
056_correct_100,correct,100,yes,0.8354835371034369,qwen3-vl-8b,metrics,yesno,1
056_incorrect_100,incorrect,100,yes,0.7981867777396212,qwen3-vl-8b,metrics,yesno,1
057_correct_100,correct,100,yes,0.8175744761936437,qwen3-vl-8b,metrics,yesno,1
057_incorrect_100,incorrect,100,yes,0.8519528019683106,qwen3-vl-8b,metrics,yesno,1
058_correct_100,correct,100,yes,0.9840936082881853,qwen3-vl-8b,metrics,yesno,1
058_incorrect_100,incorrect,100,yes,0.9399133498259924,qwen3-vl-8b,metrics,yesno,1
059_correct_100,correct,100,yes,0.9324533088603709,qwen3-vl-8b,metrics,yesno,1
059_incorrect_100,incorrect,100,no,0.679178699175393,qwen3-vl-8b,metrics,yesno,0
060_correct_100,correct,100,yes,0.9796676466573412,qwen3-vl-8b,metrics,yesno,1
060_incorrect_100,incorrect,100,yes,0.9740426428022031,qwen3-vl-8b,metrics,yesno,1
061_correct_100,correct,100,yes,0.9740426428022031,qwen3-vl-8b,metrics,yesno,1
061_incorrect_100,incorrect,100,yes,0.9241418199787566,qwen3-vl-8b,metrics,yesno,1
062_correct_100,correct,100,yes,0.9770226300899744,qwen3-vl-8b,metrics,yesno,1
062_incorrect_100,incorrect,100,yes,0.9525741268224334,qwen3-vl-8b,metrics,yesno,1
063_correct_100,correct,100,yes,0.9859363729567544,qwen3-vl-8b,metrics,yesno,1
063_incorrect_100,incorrect,100,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
064_correct_100,correct,100,yes,0.991422514586288,qwen3-vl-8b,metrics,yesno,1
064_incorrect_100,incorrect,100,yes,0.9324533088603709,qwen3-vl-8b,metrics,yesno,1
065_correct_100,correct,100,yes,0.9796676466573412,qwen3-vl-8b,metrics,yesno,1
065_incorrect_100,incorrect,100,yes,0.8807970779778823,qwen3-vl-8b,metrics,yesno,1
066_correct_100,correct,100,yes,0.7981867777396212,qwen3-vl-8b,metrics,yesno,1
066_incorrect_100,incorrect,100,no,0.22270013882530884,qwen3-vl-8b,metrics,yesno,0
067_correct_100,correct,100,yes,0.9525741268224334,qwen3-vl-8b,metrics,yesno,1
067_incorrect_100,incorrect,100,yes,0.9241418199787566,qwen3-vl-8b,metrics,yesno,1
068_correct_100,correct,100,yes,0.9465966702001757,qwen3-vl-8b,metrics,yesno,1
068_incorrect_100,incorrect,100,yes,0.8519528019683106,qwen3-vl-8b,metrics,yesno,1
069_correct_100,correct,100,yes,0.9706877692486436,qwen3-vl-8b,metrics,yesno,1
069_incorrect_100,incorrect,100,yes,0.8354835371034369,qwen3-vl-8b,metrics,yesno,1
070_correct_100,correct,100,yes,0.9840936082881853,qwen3-vl-8b,metrics,yesno,1
070_incorrect_100,incorrect,100,yes,0.9626731126558706,qwen3-vl-8b,metrics,yesno,1
071_correct_100,correct,100,yes,0.9706877692486436,qwen3-vl-8b,metrics,yesno,1
071_incorrect_100,incorrect,100,no,0.5926665999540697,qwen3-vl-8b,metrics,yesno,0
072_correct_100,correct,100,yes,0.8519528019683106,qwen3-vl-8b,metrics,yesno,1
072_incorrect_100,incorrect,100,no,0.5926665999540697,qwen3-vl-8b,metrics,yesno,0
073_correct_100,correct,100,yes,0.9626731126558706,qwen3-vl-8b,metrics,yesno,1
073_incorrect_100,incorrect,100,yes,0.8933094060543487,qwen3-vl-8b,metrics,yesno,1
074_correct_100,correct,100,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
074_incorrect_100,incorrect,100,yes,0.8354835371034369,qwen3-vl-8b,metrics,yesno,1
075_correct_100,correct,100,yes,0.9324533088603709,qwen3-vl-8b,metrics,yesno,1
075_incorrect_100,incorrect,100,yes,0.9241418199787566,qwen3-vl-8b,metrics,yesno,1
076_correct_100,correct,100,yes,0.9859363729567544,qwen3-vl-8b,metrics,yesno,1
076_incorrect_100,incorrect,100,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
077_correct_100,correct,100,yes,0.9579122720843811,qwen3-vl-8b,metrics,yesno,1
077_incorrect_100,incorrect,100,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
078_correct_100,correct,100,yes,0.9324533088603709,qwen3-vl-8b,metrics,yesno,1
078_incorrect_100,incorrect,100,yes,0.8354835371034369,qwen3-vl-8b,metrics,yesno,1
079_correct_100,correct,100,yes,0.9579122720843811,qwen3-vl-8b,metrics,yesno,1
079_incorrect_100,incorrect,100,yes,0.8670357598021706,qwen3-vl-8b,metrics,yesno,1
080_correct_100,correct,100,yes,0.9796676466573412,qwen3-vl-8b,metrics,yesno,1
080_incorrect_100,incorrect,100,yes,0.7772998611746911,qwen3-vl-8b,metrics,yesno,1
081_correct_100,correct,100,yes,0.9796676466573412,qwen3-vl-8b,metrics,yesno,1
081_incorrect_100,incorrect,100,yes,0.7057850278370112,qwen3-vl-8b,metrics,yesno,1
082_correct_100,correct,100,yes,0.7981867777396212,qwen3-vl-8b,metrics,yesno,1
082_incorrect_100,incorrect,100,no,0.4378234991142019,qwen3-vl-8b,metrics,yesno,0
083_correct_100,correct,100,yes,0.9740426428022031,qwen3-vl-8b,metrics,yesno,1
083_incorrect_100,incorrect,100,yes,0.9149009549929797,qwen3-vl-8b,metrics,yesno,1
084_correct_100,correct,100,yes,0.8807970779778823,qwen3-vl-8b,metrics,yesno,1
084_incorrect_100,incorrect,100,yes,0.679178699175393,qwen3-vl-8b,metrics,yesno,1
085_correct_100,correct,100,yes,0.8354835371034369,qwen3-vl-8b,metrics,yesno,1
085_incorrect_100,incorrect,100,yes,0.9149009549929797,qwen3-vl-8b,metrics,yesno,1
086_correct_100,correct,100,yes,0.9840936082881853,qwen3-vl-8b,metrics,yesno,1
086_incorrect_100,incorrect,100,no,0.5312093733737563,qwen3-vl-8b,metrics,yesno,0
087_correct_100,correct,100,yes,0.9796676466573412,qwen3-vl-8b,metrics,yesno,1
087_incorrect_100,incorrect,100,yes,0.8175744761936437,qwen3-vl-8b,metrics,yesno,1
088_correct_100,correct,100,yes,0.9740426428022031,qwen3-vl-8b,metrics,yesno,1
088_incorrect_100,incorrect,100,yes,0.9579122720843811,qwen3-vl-8b,metrics,yesno,1
089_correct_100,correct,100,yes,0.9149009549929797,qwen3-vl-8b,metrics,yesno,1
089_incorrect_100,incorrect,100,yes,0.8175744761936437,qwen3-vl-8b,metrics,yesno,1
090_correct_100,correct,100,yes,0.9149009549929797,qwen3-vl-8b,metrics,yesno,1
090_incorrect_100,incorrect,100,no,0.5312093733737563,qwen3-vl-8b,metrics,yesno,0
091_correct_100,correct,100,yes,0.9579122720843811,qwen3-vl-8b,metrics,yesno,1
091_incorrect_100,incorrect,100,yes,0.9525741268224334,qwen3-vl-8b,metrics,yesno,1
092_correct_100,correct,100,yes,0.9770226300899744,qwen3-vl-8b,metrics,yesno,1
092_incorrect_100,incorrect,100,yes,0.8354835371034369,qwen3-vl-8b,metrics,yesno,1
093_correct_100,correct,100,yes,0.9626731126558706,qwen3-vl-8b,metrics,yesno,1
093_incorrect_100,incorrect,100,no,0.5,qwen3-vl-8b,metrics,yesno,0
094_correct_100,correct,100,yes,0.9465966702001757,qwen3-vl-8b,metrics,yesno,1
094_incorrect_100,incorrect,100,yes,0.9579122720843811,qwen3-vl-8b,metrics,yesno,1
095_correct_100,correct,100,yes,0.9820137900379085,qwen3-vl-8b,metrics,yesno,1
095_incorrect_100,incorrect,100,yes,0.9525741268224334,qwen3-vl-8b,metrics,yesno,1
096_correct_100,correct,100,yes,0.9046505351008906,qwen3-vl-8b,metrics,yesno,1
096_incorrect_100,incorrect,100,yes,0.9465966702001757,qwen3-vl-8b,metrics,yesno,1
097_correct_100,correct,100,yes,0.9149009549929797,qwen3-vl-8b,metrics,yesno,1
097_incorrect_100,incorrect,100,yes,0.7549149868676283,qwen3-vl-8b,metrics,yesno,1
098_correct_100,correct,100,yes,0.8354835371034369,qwen3-vl-8b,metrics,yesno,1
098_incorrect_100,incorrect,100,yes,0.8670357598021706,qwen3-vl-8b,metrics,yesno,1
099_correct_100,correct,100,yes,0.9525741268224334,qwen3-vl-8b,metrics,yesno,1
099_incorrect_100,incorrect,100,no,0.6224593312018546,qwen3-vl-8b,metrics,yesno,0
100_correct_100,correct,100,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
100_incorrect_100,incorrect,100,yes,0.7981867777396212,qwen3-vl-8b,metrics,yesno,1
001_correct_1000,correct,1000,yes,0.8807970779778823,qwen3-vl-8b,metrics,yesno,1
001_incorrect_1000,incorrect,1000,yes,0.8933094060543487,qwen3-vl-8b,metrics,yesno,1
002_correct_1000,correct,1000,yes,0.9740426428022031,qwen3-vl-8b,metrics,yesno,1
002_incorrect_1000,incorrect,1000,yes,0.9465966702001757,qwen3-vl-8b,metrics,yesno,1
003_correct_1000,correct,1000,yes,0.9626731126558706,qwen3-vl-8b,metrics,yesno,1
003_incorrect_1000,incorrect,1000,yes,0.8519528019683106,qwen3-vl-8b,metrics,yesno,1
004_correct_1000,correct,1000,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
004_incorrect_1000,incorrect,1000,yes,0.8175744761936437,qwen3-vl-8b,metrics,yesno,1
005_correct_1000,correct,1000,yes,0.9241418199787566,qwen3-vl-8b,metrics,yesno,1
005_incorrect_1000,incorrect,1000,yes,0.8175744761936437,qwen3-vl-8b,metrics,yesno,1
006_correct_1000,correct,1000,yes,0.9626731126558706,qwen3-vl-8b,metrics,yesno,1
006_incorrect_1000,incorrect,1000,yes,0.7057850278370112,qwen3-vl-8b,metrics,yesno,1
007_correct_1000,correct,1000,yes,0.9046505351008906,qwen3-vl-8b,metrics,yesno,1
007_incorrect_1000,incorrect,1000,yes,0.9465966702001757,qwen3-vl-8b,metrics,yesno,1
008_correct_1000,correct,1000,yes,0.9046505351008906,qwen3-vl-8b,metrics,yesno,1
008_incorrect_1000,incorrect,1000,yes,0.8670357598021706,qwen3-vl-8b,metrics,yesno,1
009_correct_1000,correct,1000,yes,0.8670357598021706,qwen3-vl-8b,metrics,yesno,1
009_incorrect_1000,incorrect,1000,no,0.5,qwen3-vl-8b,metrics,yesno,0
010_correct_1000,correct,1000,yes,0.9770226300899744,qwen3-vl-8b,metrics,yesno,1
010_incorrect_1000,incorrect,1000,yes,0.9046505351008906,qwen3-vl-8b,metrics,yesno,1
011_correct_1000,correct,1000,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
011_incorrect_1000,incorrect,1000,yes,0.9525741268224334,qwen3-vl-8b,metrics,yesno,1
012_correct_1000,correct,1000,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
012_incorrect_1000,incorrect,1000,yes,0.8354835371034369,qwen3-vl-8b,metrics,yesno,1
013_correct_1000,correct,1000,yes,0.8933094060543487,qwen3-vl-8b,metrics,yesno,1
013_incorrect_1000,incorrect,1000,no,0.5926665999540697,qwen3-vl-8b,metrics,yesno,0
014_correct_1000,correct,1000,yes,0.9149009549929797,qwen3-vl-8b,metrics,yesno,1
014_incorrect_1000,incorrect,1000,no,0.6224593312018546,qwen3-vl-8b,metrics,yesno,0
015_correct_1000,correct,1000,yes,0.9046505351008906,qwen3-vl-8b,metrics,yesno,1
015_incorrect_1000,incorrect,1000,yes,0.8175744761936437,qwen3-vl-8b,metrics,yesno,1
016_correct_1000,correct,1000,yes,0.9465966702001757,qwen3-vl-8b,metrics,yesno,1
016_incorrect_1000,incorrect,1000,yes,0.9669140216112958,qwen3-vl-8b,metrics,yesno,1
